"Time","VehicleId","Pos_x","Pos_y","Type","Speed","Lane","Slope","LeaderID","LeaderSpeed","LeaderGap","Acceleration"
"73.70","vehicle_49","-81.50","-1.60","type2","0.00","west_right_0","0.00","vehicle_35","0.00","2.50","0.00"
"73.70","vehicle_50","-89.00","-1.60","type4","0.00","west_right_0","0.00","vehicle_49","0.00","2.50","-0.00"
"73.70","vehicle_51","-28.88","1.60","type5","9.93","west_left_0","0.00","vehicle_44","8.77","17.85","-0.03"
"73.70","vehicle_52","-1.47","-6.27","type3","13.29",":intersection_5_0","0.00","vehicle_46","11.92","61.32","2.19"
"73.70","vehicle_53","1.60","-7.44","type5","7.07","south_up_0","0.00","vehicle_48","8.02","11.08","2.00"
"73.70","vehicle_56","17.38","1.60","type5","6.78","east_left_0","0.00","vehicle_48","8.02","21.24","1.88"
"73.70","vehicle_59","1.60","-21.24","type4","5.99","south_up_0","0.00","vehicle_53","7.07","8.80","0.96"
"73.70","vehicle_62","1.60","-67.76","type5","8.88","south_up_0","0.00","vehicle_59","5.99","41.52","1.22"
"73.70","vehicle_63","88.50","1.60","type5","4.25","east_left_0","0.00","vehicle_56","6.78","66.12","1.07"
"73.70","vehicle_65","1.60","-83.02","type2","8.14","south_up_0","0.00","vehicle_62","8.88","10.26","4.40"
"73.70","x","-60.00","-1.60","obstacle","0.00","west_right_0","0.00","-1","-1","-1","0.00"
"73.70","y","-1.60","50.00","obstacle","0.00","north_down_0","0.00","-1","-1","-1","0.00"
"73.80","vehicle_15","-1.60","56.50","slow_car","0.00","north_down_0","0.00","y","0.00","1.50","0.00"
"73.80","vehicle_16","-67.50","-1.60","type3","0.00","west_right_0","0.00","x","0.00","2.50","0.00"
"73.80","vehicle_23","-1.60","64.00","type1","0.00","north_down_0","0.00","vehicle_15","0.00","2.50","0.00"
"73.80","vehicle_25","-1.60","71.50","type5","0.00","north_down_0","0.00","vehicle_23","0.00","2.50","0.00"
"73.80","vehicle_33","-1.60","79.00","type3","0.00","north_down_0","0.00","vehicle_25","0.00","2.50","0.00"
"73.80","vehicle_34","-94.56","1.60","type5","9.94","west_left_0","0.00","-1","-1","-1","-0.29"
"73.80","vehicle_35","-74.00","-1.60","slow_car","0.00","west_right_0","0.00","vehicle_16","0.00","1.50","0.00"
"73.80","vehicle_36","-1.60","86.51","type5","0.00","north_down_0","0.00","vehicle_33","0.00","2.50","0.00"
"73.80","vehicle_37","-75.22","1.60","type1","9.65","west_left_0","0.00","vehicle_34","9.94","14.34","1.44"
"73.80","vehicle_38","-1.60","94.01","type3","0.00","north_down_0","0.00","vehicle_36","0.00","2.50","-0.00"
"73.80","vehicle_41","1.60","66.02","type5","9.93","north_up_0","0.00","vehicle_42","9.91","28.65","0.25"
"73.80","vehicle_42","1.60","99.67","type5","9.91","north_up_0","0.00","-1","-1","-1","-0.38"
"73.80","vehicle_44","-52.60","1.60","type3","8.60","west_left_0","0.00","vehicle_37","9.65","17.62","-1.77"
"73.80","vehicle_46","-1.60","-73.79","type4","12.18","south_down_0","0.00","-1","-1","-1","2.62"
"73.80","vehicle_47","1.60","48.17","type2","10.11","north_up_0","0.00","vehicle_41","9.93","12.85","1.46"
"73.80","vehicle_48","-9.67","1.60","type3","8.12","west_left_0","0.00","vehicle_51","9.90","15.21","0.97"
"73.80","vehicle_49","-81.50","-1.60","type2","0.00","west_right_0","0.00","vehicle_35","0.00","2.50","0.00"
"73.80","vehicle_50","-89.00","-1.60","type4","0.00","west_right_0","0.00","vehicle_49","0.00","2.50","-0.00"
"73.80","vehicle_51","-29.87","1.60","type5","9.90","west_left_0","0.00","vehicle_44","8.60","17.72","-0.23"
"73.80","vehicle_52","-1.60","-7.58","type3","13.19","south_down_0","0.00","vehicle_46","12.18","61.22","-0.94"
"73.80","vehicle_53","1.54","-6.77","type5","6.69",":intersection_8_0","0.00","vehicle_48","8.12","11.22","-3.86"
"73.80","vehicle_56","16.69","1.60","type5","6.89","east_left_0","0.00","vehicle_48","8.12","21.36","1.08"
"73.80","vehicle_59","1.60","-20.63","type4","6.08","south_up_0","0.00","vehicle_53","6.69","8.86","0.92"
"73.80","vehicle_62","1.60","-66.86","type5","8.99","south_up_0","0.00","vehicle_59","6.08","41.23","1.11"
"73.80","vehicle_63","88.06","1.60","type5","4.39","east_left_0","0.00","vehicle_56","6.89","66.37","1.43"
"73.80","vehicle_65","1.60","-82.22","type2","8.01","south_up_0","0.00","vehicle_62","8.99","10.36","-1.29"
"73.80","x","-60.00","-1.60","obstacle","0.00","west_right_0","0.00","-1","-1","-1","0.00"
"73.80","y","-1.60","50.00","obstacle","0.00","north_down_0","0.00","-1","-1","-1","0.00"
"73.90","vehicle_15","-1.60","56.50","slow_car","0.00","north_down_0","0.00","y","0.00","1.50","0.00"
"73.90","vehicle_16","-67.50","-1.60","type3","0.00","west_right_0","0.00","x","0.00","2.50","0.00"
"73.90","vehicle_23","-1.60","64.00","type1","0.00","north_down_0","0.00","vehicle_15","0.00","2.50","0.00"
"73.90","vehicle_25","-1.60","71.50","type5","0.00","north_down_0","0.00","vehicle_23","0.00","2.50","0.00"
"73.90","vehicle_33","-1.60","79.00","type3","0.00","north_down_0","0.00","vehicle_25","0.00","2.50","0.00"
"73.90","vehicle_34","-95.56","1.60","type5","9.97","west_left_0","0.00","-1","-1","-1","0.29"
"73.90","vehicle_35","-74.00","-1.60","slow_car","0.00","west_right_0","0.00","vehicle_16","0.00","1.50","0.00"
"73.90","vehicle_36","-1.60","86.51","type5","0.00","north_down_0","0.00","vehicle_33","0.00","2.50","0.00"
"73.90","vehicle_37","-76.21","1.60","type1","9.95","west_left_0","0.00","vehicle_34","9.97","14.34","2.95"
"73.90","vehicle_38","-1.60","94.01","type3","0.00","north_down_0","0.00","vehicle_36","0.00","2.50","-0.00"
"73.90","vehicle_41","1.60","67.02","type5","9.97","north_up_0","0.00","-1","-1","-1","0.41"
"73.90","vehicle_44","-53.47","1.60","type3","8.74","west_left_0","0.00","vehicle_37","9.95","17.74","1.46"
"73.90","vehicle_46","-1.60","-74.99","type4","11.98","south_down_0","0.00","-1","-1","-1","-1.97"
"73.90","vehicle_47","1.60","49.16","type2","9.96","north_up_0","0.00","vehicle_41","9.97","12.86","-1.53"
"73.90","vehicle_48","-10.46","1.60","type3","7.92","west_left_0","0.00","vehicle_51","9.95","15.41","-2.00"
"73.90","vehicle_49","-81.50","-1.60","type2","0.00","west_right_0","0.00","vehicle_35","0.00","2.50","0.00"
"73.90","vehicle_50","-89.00","-1.60","type4","0.00","west_right_0","0.00","vehicle_49","0.00","2.50","-0.00"
"73.90","vehicle_51","-30.87","1.60","type5","9.95","west_left_0","0.00","vehicle_44","8.74","17.60","0.45"
"73.90","vehicle_52","-1.60","-8.90","type3","13.23","south_down_0","0.00","vehicle_46","11.98","61.09","0.40"
"73.90","vehicle_53","1.45","-6.15","type5","6.34",":intersection_8_0","0.00","vehicle_48","7.92","11.38","-3.48"
"73.90","vehicle_56","15.99","1.60","type5","7.02","east_left_0","0.00","vehicle_48","7.92","21.45","1.23"
"73.90","vehicle_59","1.60","-20.00","type4","6.27","south_up_0","0.00","vehicle_53","6.34","8.87","1.81"
"73.90","vehicle_62","1.60","-65.95","type5","9.10","south_up_0","0.00","vehicle_59","6.27","40.95","1.17"
"73.90","vehicle_63","87.61","1.60","type5","4.50","east_left_0","0.00","vehicle_56","7.02","66.62","1.12"
"73.90","vehicle_65","1.60","-81.42","type2","8.07","south_up_0","0.00","vehicle_62","9.10","10.46","0.56"
"73.90","x","-60.00","-1.60","obstacle","0.00","west_right_0","0.00","-1","-1","-1","0.00"
"73.90","y","-1.60","50.00","obstacle","0.00","north_down_0","0.00","-1","-1","-1","0.00"
"74.00","vehicle_15","-1.60","56.50","slow_car","0.00","north_down_0","0.00","y","0.00","1.50","0.00"
"74.00","vehicle_16","-67.50","-1.60","type3","0.00","west_right_0","0.00","x","0.00","2.50","0.00"
"74.00","vehicle_23","-1.60","64.00","type1","0.00","north_down_0","0.00","vehicle_15","0.00","2.50","0.00"
"74.00","vehicle_25","-1.60","71.50","type5","0.00","north_down_0","0.00","vehicle_23","0.00","2.50","0.00"
"74.00","vehicle_33","-1.60","79.00","type3","0.00","north_down_0","0.00","vehicle_25","0.00","2.50","0.00"
"74.00","vehicle_34","-96.55","1.60","type5","9.95","west_left_0","0.00","-1","-1","-1","-0.23"
"74.00","vehicle_35","-74.00","-1.60","slow_car","0.00","west_right_0","0.00","vehicle_16","0.00","1.50","0.00"
"74.00","vehicle_36","-1.60","86.51","type5","0.00","north_down_0","0.00","vehicle_33","0.00","2.50","0.00"
"74.00","vehicle_37","-77.21","1.60","type1","9.99","west_left_0","0.00","vehicle_34","9.95","14.34","0.43"
"74.00","vehicle_38","-1.60","94.01","type3","0.00","north_down_0","0.00","vehicle_36","0.00","2.50","-0.00"
"74.00","vehicle_41","1.60","68.02","type5","9.98","north_up_0","0.00","-1","-1","-1","0.09"
"74.00","vehicle_44","-54.33","1.60","type3","8.65","west_left_0","0.00","vehicle_37","9.99","17.88","-0.98"
"74.00","vehicle_46","-1.60","-76.16","type4","11.71","south_down_0","0.00","-1","-1","-1","-2.71"
"74.00","vehicle_47","1.60","50.18","type2","10.15","north_up_0","0.00","vehicle_41","9.98","12.84","1.86"
"74.00","vehicle_48","-11.26","1.60","type3","8.00","west_left_0","0.00","vehicle_51","9.94","15.60","0.78"
"74.00","vehicle_49","-81.50","-1.60","type2","0.00","west_right_0","0.00","vehicle_35","0.00","2.50","0.00"
"74.00","vehicle_50","-89.00","-1.60","type4","0.00","west_right_0","0.00","vehicle_49","0.00","2.50","-0.00"
"74.00","vehicle_51","-31.86","1.60","type5","9.94","west_left_0","0.00","vehicle_44","8.65","17.47","-0.05"
"74.00","vehicle_52","-1.60","-10.26","type3","13.59","south_down_0","0.00","vehicle_46","11.71","60.90","3.54"
"74.00","vehicle_53","1.37","-5.56","type5","5.94",":intersection_8_0","0.00","vehicle_48","8.00","11.59","-4.00"
"74.00","vehicle_56","15.28","1.60","type5","7.13","east_left_0","0.00","vehicle_48","8.00","21.54","1.20"
"74.00","vehicle_59","1.60","-19.38","type4","6.21","south_up_0","0.00","vehicle_53","5.94","8.84","-0.51"
"74.00","vehicle_62","1.60","-65.03","type5","9.25","south_up_0","0.00","vehicle_59","6.21","40.65","1.43"
"74.00","vehicle_63","87.14","1.60","type5","4.66","east_left_0","0.00","vehicle_56","7.13","66.86","1.56"
"74.00","vehicle_65","1.60","-80.58","type2","8.32","south_up_0","0.00","vehicle_62","9.25","10.56","2.54"
"74.00","vehicle_66","94.90","1.60","type4","0.00","east_left_0","0.00","vehicle_63","4.66","2.76","0.00"
"74.00","x","-60.00","-1.60","obstacle","0.00","west_right_0","0.00","-1","-1","-1","0.00"
"74.00","y","-1.60","50.00","obstacle","0.00","north_down_0","0.00","-1","-1","-1","0.00"
"74.10","vehicle_15","-1.60","56.50","slow_car","0.00","north_down_0","0.00","y","0.00","1.50","0.00"
"74.10","vehicle_16","-67.50","-1.60","type3","0.00","west_right_0","0.00","x","0.00","2.50","0.00"
"74.10","vehicle_23","-1.60","64.00","type1","0.00","north_down_0","0.00","vehicle_15","0.00","2.50","0.00"
"74.10","vehicle_25","-1.60","71.50","type5","0.00","north_down_0","0.00","vehicle_23","0.00","2.50","0.00"
"74.10","vehicle_33","-1.60","79.00","type3","0.00","north_down_0","0.00","vehicle_25","0.00","2.50","0.00"
"74.10","vehicle_34","-97.54","1.60","type5","9.93","west_left_0","0.00","-1","-1","-1","-0.11"
"74.10","vehicle_35","-74.00","-1.60","slow_car","0.00","west_right_0","0.00","vehicle_16","0.00","1.50","0.00"
"74.10","vehicle_36","-1.60","86.51","type5","0.00","north_down_0","0.00","vehicle_33","0.00","2.50","0.00"
"74.10","vehicle_37","-78.20","1.60","type1","9.85","west_left_0","0.00","vehicle_34","9.93","14.35","-1.35"
"74.10","vehicle_38","-1.60","94.01","type3","0.00","north_down_0","0.00","vehicle_36","0.00","2.50","-0.00"
"74.10","vehicle_41","1.60","69.02","type5","9.99","north_up_0","0.00","-1","-1","-1","0.08"
"74.10","vehicle_44","-55.23","1.60","type3","8.95","west_left_0","0.00","vehicle_37","9.85","17.97","3.00"
"74.10","vehicle_46","-1.60","-77.35","type4","11.85","south_down_0","0.00","-1","-1","-1","1.34"
"74.10","vehicle_47","1.60","51.19","type2","10.16","north_up_0","0.00","vehicle_41","9.99","12.82","0.14"
"74.10","vehicle_48","-12.05","1.60","type3","7.92","west_left_0","0.00","vehicle_51","9.97","15.81","-0.80"
"74.10","vehicle_49","-81.50","-1.60","type2","0.00","west_right_0","0.00","vehicle_35","0.00","2.50","0.00"
"74.10","vehicle_50","-89.00","-1.60","type4","0.00","west_right_0","0.00","vehicle_49","0.00","2.50","-0.00"
"74.10","vehicle_51","-32.86","1.60","type5","9.97","west_left_0","0.00","vehicle_44","8.95","17.37","0.29"
"74.10","vehicle_52","-1.60","-11.60","type3","13.39","south_down_0","0.00","vehicle_46","11.85","60.75","-2.00"
"74.10","vehicle_53","1.28","-4.95","type5","6.14",":intersection_8_0","0.00","vehicle_48","7.92","11.77","2.00"
"74.10","vehicle_56","14.55","1.60","type5","7.27","east_left_0","0.00","vehicle_48","7.92","21.60","1.32"
"74.10","vehicle_59","1.60","-18.75","type4","6.28","south_up_0","0.00","vehicle_53","6.14","8.83","0.69"
"74.10","vehicle_62","1.60","-64.08","type5","9.45","south_up_0","0.00","vehicle_59","6.28","40.33","2.00"
"74.10","vehicle_63","86.66","1.60","type5","4.80","east_left_0","0.00","vehicle_56","7.27","67.11","1.36"
"74.10","vehicle_65","1.60","-79.73","type2","8.56","south_up_0","0.00","vehicle_62","9.45","10.65","2.37"
"74.10","vehicle_66","94.87","1.60","type4","0.25","east_left_0","0.00","vehicle_63","4.80","3.21","2.51"
"74.10","x","-60.00","-1.60","obstacle","0.00","west_right_0","0.00","-1","-1","-1","0.00"
"74.10","y","-1.60","50.00","obstacle","0.00","north_down_0","0.00","-1","-1","-1","0.00"
"74.20","vehicle_15","-1.60","56.50","slow_car","0.00","north_down_0","0.00","y","0.00","1.50","0.00"
"74.20","vehicle_16","-67.50","-1.60","type3","0.00","west_right_0","0.00","x","0.00","2.50","0.00"
"74.20","vehicle_23","-1.60","64.00","type1","0.00","north_down_0","0.00","vehicle_15","0.00","2.50","0.00"
"74.20","vehicle_25","-1.60","71.50","type5","0.00","north_down_0","0.00","vehicle_23","0.00","2.50","0.00"
"74.20","vehicle_33","-1.60","79.00","type3","0.00","north_down_0","0.00","vehicle_25","0.00","2.50","0.00"
"74.20","vehicle_34","-98.54","1.60","type5","9.95","west_left_0","0.00","-1","-1","-1","0.21"
"74.20","vehicle_35","-74.00","-1.60","slow_car","0.00","west_right_0","0.00","vehicle_16","0.00","1.50","0.00"
"74.20","vehicle_36","-1.60","86.51","type5","0.00","north_down_0","0.00","vehicle_33","0.00","2.50","0.00"
"74.20","vehicle_37","-79.18","1.60","type1","9.78","west_left_0","0.00","vehicle_34","9.95","14.36","-0.76"
"74.20","vehicle_38","-1.60","94.01","type3","0.00","north_down_0","0.00","vehicle_36","0.00","2.50","-0.00"
"74.20","vehicle_41","1.60","70.01","type5","9.93","north_up_0","0.00","-1","-1","-1","-0.55"
"74.20","vehicle_44","-56.10","1.60","type3","8.75","west_left_0","0.00","vehicle_37","9.78","18.07","-2.00"
"74.20","vehicle_46","-1.60","-78.54","type4","11.96","south_down_0","0.00","-1","-1","-1","1.11"
"74.20","vehicle_47","1.60","52.16","type2","9.67","north_up_0","0.00","vehicle_41","9.93","12.85","-4.85"
"74.20","vehicle_48","-12.86","1.60","type3","8.06","west_left_0","0.00","vehicle_51","9.93","16.00","1.41"
"74.20","vehicle_49","-81.50","-1.60","type2","0.00","west_right_0","0.00","vehicle_35","0.00","2.50","0.00"
"74.20","vehicle_50","-89.00","-1.60","type4","0.00","west_right_0","0.00","vehicle_49","0.00","2.50","0.00"
"74.20","vehicle_51","-33.85","1.60","type5","9.93","west_left_0","0.00","vehicle_44","8.75","17.25","-0.41"
"74.20","vehicle_52","-1.60","-12.93","type3","13.29","south_down_0","0.00","vehicle_46","11.96","60.62","-0.95"
"74.20","vehicle_53","1.19","-4.32","type5","6.34",":intersection_8_0","0.00","vehicle_48","8.06","11.94","2.00"
"74.20","vehicle_56","13.82","1.60","type5","7.33","east_left_0","0.00","vehicle_48","8.06","21.67","0.66"
"74.20","vehicle_59","1.60","-18.13","type4","6.26","south_up_0","0.00","vehicle_53","6.34","8.83","-0.22"
"74.20","vehicle_62","1.60","-63.13","type5","9.57","south_up_0","0.00","vehicle_59","6.26","40.00","1.19"
"74.20","vehicle_63","86.16","1.60","type5","4.98","east_left_0","0.00","vehicle_56","7.33","67.35","1.86"
"74.20","vehicle_65","1.60","-78.88","type2","8.53","south_up_0","0.00","vehicle_62","9.57","10.75","-0.28"
"74.20","vehicle_66","94.80","1.60","type4","0.71","east_left_0","0.00","vehicle_63","4.98","3.64","4.56"
"74.20","x","-60.00","-1.60","obstacle","0.00","west_right_0","0.00","-1","-1","-1","0.00"
"74.20","y","-1.60","50.00","obstacle","0.00","north_down_0","0.00","-1","-1","-1","0.00"
"74.30","vehicle_15","-1.60","56.50","slow_car","0.00","north_down_0","0.00","y","0.00","1.50","0.00"
"74.30","vehicle_16","-67.50","-1.60","type3","0.00","west_right_0","0.00","x","0.00","2.50","0.00"
"74.30","vehicle_23","-1.60","64.00","type1","0.00","north_down_0","0.00","vehicle_15","0.00","2.50","0.00"
"74.30","vehicle_25","-1.60","71.50","type5","0.00","north_down_0","0.00","vehicle_23","0.00","2.50","0.00"
"74.30","vehicle_33","-1.60","79.00","type3","0.00","north_down_0","0.00","vehicle_25","0.00","2.50","0.00"
"74.30","vehicle_34","-99.53","1.60","type5","9.91","west_left_0","0.00","-1","-1","-1","-0.49"
"74.30","vehicle_35","-74.00","-1.60","slow_car","0.00","west_right_0","0.00","vehicle_16","0.00","1.50","0.00"
"74.30","vehicle_36","-1.60","86.51","type5","0.00","north_down_0","0.00","vehicle_33","0.00","2.50","0.00"
"74.30","vehicle_37","-80.15","1.60","type1","9.69","west_left_0","0.00","vehicle_34","9.91","14.38","-0.90"
"74.30","vehicle_38","-1.60","94.01","type3","0.00","north_down_0","0.00","vehicle_36","0.00","2.50","-0.00"
"74.30","vehicle_41","1.60","71.01","type5","9.97","north_up_0","0.00","-1","-1","-1","0.42"
"74.30","vehicle_44","-56.98","1.60","type3","8.80","west_left_0","0.00","vehicle_37","9.69","18.16","0.53"
"74.30","vehicle_46","-1.60","-79.76","type4","12.16","south_down_0","0.00","-1","-1","-1","2.07"
"74.30","vehicle_47","1.60","53.14","type2","9.75","north_up_0","0.00","vehicle_41","9.97","12.87","0.78"
"74.30","vehicle_48","-13.67","1.60","type3","8.14","west_left_0","0.00","vehicle_51","9.96","16.18","0.81"
"74.30","vehicle_49","-81.50","-1.60","type2","0.00","west_right_0","0.00","vehicle_35","0.00","2.50","0.00"
"74.30","vehicle_50","-89.00","-1.60","type4","0.00","west_right_0","0.00","vehicle_49","0.00","2.50","0.00"
"74.30","vehicle_51","-34.85","1.60","type5","9.96","west_left_0","0.00","vehicle_44","8.80","17.14","0.28"
"74.30","vehicle_52","-1.60","-14.24","type3","13.15","south_down_0","0.00","vehicle_46","12.16","60.52","-1.37"
"74.30","vehicle_53","1.10","-3.68","type5","6.54",":intersection_8_0","0.00","vehicle_48","8.14","12.10","2.00"
"74.30","vehicle_56","13.12","1.60","type5","6.96","east_left_0","0.00","vehicle_48","8.14","21.79","-3.73"
"74.30","vehicle_59","1.60","-17.50","type4","6.30","south_up_0","0.00","vehicle_53","6.54","8.86","0.38"
"74.30","vehicle_62","1.60","-62.15","type5","9.74","south_up_0","0.00","vehicle_59","6.30","39.65","1.73"
"74.30","vehicle_63","85.65","1.60","type5","5.12","east_left_0","0.00","vehicle_56","6.96","67.53","1.41"
"74.30","vehicle_65","1.60","-77.99","type2","8.85","south_up_0","0.00","vehicle_62","9.74","10.84","3.21"
"74.30","vehicle_66","94.70","1.60","type4","1.09","east_left_0","0.00","vehicle_63","5.12","4.04","3.83"
"74.30","x","-60.00","-1.60","obstacle","0.00","west_right_0","0.00","-1","-1","-1","0.00"
"74.30","y","-1.60","50.00","obstacle","0.00","north_down_0","0.00","-1","-1","-1","0.00"
"74.40","vehicle_15","-1.60","56.50","slow_car","0.00","north_down_0","0.00","y","0.00","1.50","0.00"
"74.40","vehicle_16","-67.50","-1.60","type3","0.00","west_right_0","0.00","x","0.00","2.50","0.00"
"74.40","vehicle_23","-1.60","64.00","type1","0.00","north_down_0","0.00","vehicle_15","0.00","2.50","0.00"
"74.40","vehicle_25","-1.60","71.50","type5","0.00","north_down_0","0.00","vehicle_23","0.00","2.50","0.00"
"74.40","vehicle_33","-1.60","79.00","type3","0.00","north_down_0","0.00","vehicle_25","0.00","2.50","0.00"
