Time,VehicleId,Pos_x,Pos_y,Angle,Type,Speed,Lane,Slope,Acceleration,LeaderID,LeaderSpeed,LeaderGap
61,15,-1.6,56.5,180,SlowCar,0,north_down_0,0,0,11111,0,1.5
61,16,-67.5,-1.6,90,type3,0,west_right_0,0,0,10101,0,2.5
61,18,-11.4,1.6,271.3,FastCar,4.19,west_left_0,0,-0.17,28,16.02,25.78
61,19,1.6,26.28,0,type4,13.91,north_up_0,0,-0.82,-1,-1,-1
61,21,26.03,-1.6,90,type3,12.12,east_right_0,0,-2,-1,-1,-1
61,23,-1.6,64,180,type1,0,north_down_0,0,0,15,0,2.5
61,24,-1.6,-19.51,180,type4,9.97,south_down_0,0,4.02,32,13.42,12.45
61,25,-1.6,71.51,180,type5,0.01,north_down_0,0,-0.01,23,0,2.51
61,27,-1.19,-4.31,211.08,type5,2.3,:intersection_5_0,0,1.24,24,9.97,10.22
61,28,-42.17,1.6,270,type1,16.02,west_left_0,0,-3.5,-1,-1,-1
61,30,1.6,4.94,0,type4,7.05,:intersection_7_0,0,-4.91,31,2.98,9.69
61,31,1.6,19.63,0,type2,2.98,north_up_0,0,-10,19,13.91,1.65
61,32,-1.6,-36.96,180,type1,13.42,south_down_0,0,-2.03,-1,-1,-1
61,33,-1.6,79.07,180,type3,0.05,north_down_0,0,-0.07,25,0.01,2.55
61,34,1.6,-14.29,0,type5,4.31,south_up_0,0,1.2,18,4.19,20.48
61,35,-74,-1.6,90,SlowCar,0,west_right_0,0,0,16,0,1.5
61,36,-1.6,86.73,180,type5,0.17,north_down_0,0,-0.12,33,0.05,2.67
61,37,1.6,-24.78,0,type1,3.38,south_up_0,0,2.07,34,4.31,5.49
61,38,-1.6,94.48,180,type3,0.24,north_down_0,0,-0.05,36,0.17,2.75
61,40,-39.2,-1.6,90,type2,14.7,west_right_0,0,0.33,21,12.12,60.24
61,41,1.6,-34.6,0,type5,2.56,south_up_0,0,0.9,37,3.38,4.82
61,42,14.42,1.6,270,type5,7.67,east_left_0,0,-4,31,2.98,23.68
61,44,34.11,1.6,270,type3,7.11,east_left_0,0,-2,42,7.67,14.69
61,46,48.58,1.6,270,type4,6.7,east_left_0,0,-1.96,44,7.11,9.47
61,47,1.6,-44.12,0,type2,2.03,south_up_0,0,0.81,41,2.56,4.52
61,48,1.6,-54,0,type3,1.69,south_up_0,0,-0.43,47,2.03,4.88
61,49,-81.95,-1.6,90,type2,0.49,west_right_0,0,-0.4,35,0,2.95
61,50,-90.62,-1.6,90,type4,1.2,west_right_0,0,-1.09,49,0.49,3.67
61,51,65.07,1.6,270,type5,5.49,east_left_0,0,1.38,46,6.7,11.49
61,52,78.84,1.6,270,type3,4.48,east_left_0,0,1.81,51,5.49,8.77
61,53,1.6,-63.43,0,type5,1.84,south_up_0,0,0.07,48,1.69,4.43
61,56,90.92,1.6,270,type5,3.37,east_left_0,0,1.71,52,4.48,7.08
61,59,1.6,-94.9,0,type4,0,south_up_0,0,0,53,1.84,26.47
61,10101,-60,-1.6,90,obstacle,0,west_right_0,0,0,40,14.7,15.8
61,11111,-1.6,50,180,obstacle,0,north_down_0,0,0,-1,-1,-1
61.1,15,-1.6,56.5,180,SlowCar,0,north_down_0,0,0,11111,0,1.5
61.1,16,-67.5,-1.6,90,type3,0,west_right_0,0,0,10101,0,2.5
61.1,18,-11.81,1.6,270.63,FastCar,4.18,west_left_0,0,-0.17,28,15.68,26.93
61.1,19,1.6,27.67,0,type4,13.85,north_up_0,0,-0.52,-1,-1,-1
61.1,21,27.25,-1.6,90,type3,12.19,east_right_0,0,0.72,-1,-1,-1
61.1,23,-1.6,64,180,type1,0,north_down_0,0,0,15,0,2.5
61.1,24,-1.6,-20.56,180,type4,10.51,south_down_0,0,5.4,32,13.17,12.72
61.1,25,-1.6,71.51,180,type5,0.01,north_down_0,0,-0.01,23,0,2.51
61.1,27,-1.22,-4.56,208.56,type5,2.47,:intersection_5_0,0,1.66,24,10.51,11.03
61.1,28,-43.74,1.6,270,type1,15.68,west_left_0,0,-3.44,-1,-1,-1
61.1,30,1.6,5.63,0,type4,6.91,:intersection_7_0,0,-1.38,31,1.98,9.2
61.1,31,1.6,19.83,0,type2,1.98,north_up_0,0,-10,19,13.85,2.84
61.1,32,-1.6,-38.28,180,type1,13.17,south_down_0,0,-2.51,-1,-1,-1
61.1,33,-1.6,79.06,180,type3,0.05,north_down_0,0,-0.02,25,0.01,2.55
61.1,34,1.6,-13.84,0,type5,4.48,south_up_0,0,1.66,18,4.18,20.45
61.1,35,-74,-1.6,90,SlowCar,0,west_right_0,0,0,16,0,1.5
61.1,36,-1.6,86.72,180,type5,0.16,north_down_0,0,-0.16,33,0.05,2.66
61.1,37,1.6,-24.44,0,type1,3.43,south_up_0,0,0.55,34,4.48,5.6
61.1,38,-1.6,94.46,180,type3,0.24,north_down_0,0,0.06,36,0.16,2.74
61.1,40,-37.73,-1.6,90,type2,14.78,west_right_0,0,0.78,21,12.19,59.98
61.1,41,1.6,-34.34,0,type5,2.67,south_up_0,0,1.09,37,3.43,4.9
61.1,42,13.69,1.6,270,type5,7.34,east_left_0,0,-3.34,31,1.98,23.14
61.1,44,33.41,1.6,270,type3,7.04,east_left_0,0,-0.66,42,7.34,14.72
61.1,46,47.9,1.6,270,type4,6.82,east_left_0,0,1.16,44,7.04,9.49
61.1,47,1.6,-43.92,0,type2,2.02,south_up_0,0,-0.05,41,2.67,4.58
61.1,48,1.6,-53.83,0,type3,1.74,south_up_0,0,0.51,47,2.02,4.9
61.1,49,-81.91,-1.6,90,type2,0.42,west_right_0,0,-0.69,35,0,2.9
61.1,50,-90.51,-1.6,90,type4,1.12,west_right_0,0,-0.76,49,0.42,3.6
61.1,51,64.52,1.6,270,type5,5.5,east_left_0,0,0.13,46,6.82,11.62
61.1,52,78.39,1.6,270,type3,4.46,east_left_0,0,-0.17,51,5.5,8.87
61.1,53,1.6,-63.25,0,type5,1.82,south_up_0,0,-0.2,48,1.74,4.42
61.1,56,90.56,1.6,270,type5,3.54,east_left_0,0,1.72,52,4.46,7.17
61.1,59,1.6,-94.51,0,type4,3.88,south_up_0,0,38.79,53,1.82,26.27
61.1,10101,-60,-1.6,90,obstacle,0,west_right_0,0,0,40,14.78,17.27
61.1,11111,-1.6,50,180,obstacle,0,north_down_0,0,0,-1,-1,-1
61.2,15,-1.6,56.5,180,SlowCar,0,north_down_0,0,0,11111,0,1.5
61.2,16,-67.5,-1.6,90,type3,0,west_right_0,0,0,10101,0,2.5
61.2,18,-12.23,1.6,270,FastCar,4.16,west_left_0,0,-0.17,28,16.27,28.14
61.2,19,1.6,29.04,0,type4,13.77,north_up_0,0,-0.8,-1,-1,-1
61.2,21,28.45,-1.6,90,type3,11.99,east_right_0,0,-2,-1,-1,-1
61.2,23,-1.6,64,180,type1,0,north_down_0,0,0,15,0,2.5
61.2,24,-1.6,-21.58,180,type4,10.2,south_down_0,0,-3.1,32,13.64,13.06
61.2,25,-1.6,71.51,180,type5,0.01,north_down_0,0,-0.01,23,0,2.51
61.2,27,-1.26,-4.82,205.88,type5,2.66,:intersection_5_0,0,1.9,24,10.2,11.78
61.2,28,-45.37,1.6,270,type1,16.27,west_left_0,0,5.93,-1,-1,-1
61.2,30,1.6,6.26,0,type4,6.34,:intersection_7_0,0,-5.66,31,1.5,8.71
61.2,31,1.6,19.98,0,type2,1.5,north_up_0,0,-4.8,19,13.77,4.07
61.2,32,-1.6,-39.64,180,type1,13.64,south_down_0,0,4.76,-1,-1,-1
61.2,33,-1.6,79.06,180,type3,0.05,north_down_0,0,-0.05,25,0.01,2.55
61.2,34,1.6,-13.38,0,type5,4.65,south_up_0,0,1.77,18,4.16,20.4
61.2,35,-74,-1.6,90,SlowCar,0,west_right_0,0,0,16,0,1.5
61.2,36,-1.6,86.7,180,type5,0.15,north_down_0,0,-0.09,33,0.05,2.65
61.2,37,1.6,-24.08,0,type1,3.61,south_up_0,0,1.78,34,4.65,5.7
61.2,38,-1.6,94.43,180,type3,0.23,north_down_0,0,-0.09,36,0.15,2.73
61.2,40,-36.27,-1.6,90,type2,14.55,west_right_0,0,-2.32,21,11.99,59.72
61.2,41,1.6,-34.06,0,type5,2.79,south_up_0,0,1.21,37,3.61,4.98
61.2,42,12.99,1.6,270,type5,6.94,east_left_0,0,-4,31,1.5,22.6
61.2,44,32.72,1.6,270,type3,6.84,east_left_0,0,-2,42,6.94,14.73
61.2,46,47.21,1.6,270,type4,6.87,east_left_0,0,0.53,44,6.84,9.49
61.2,47,1.6,-43.71,0,type2,2.17,south_up_0,0,1.49,41,2.79,4.65
61.2,48,1.6,-53.66,0,type3,1.7,south_up_0,0,-0.35,47,2.17,4.95
61.2,49,-81.87,-1.6,90,type2,0.4,west_right_0,0,-0.25,35,0,2.86
61.2,50,-90.4,-1.6,90,type4,1.09,west_right_0,0,-0.32,49,0.4,3.53
61.2,51,63.96,1.6,270,type5,5.62,east_left_0,0,1.2,46,6.87,11.75
61.2,52,77.93,1.6,270,type3,4.64,east_left_0,0,1.74,51,5.62,8.97
61.2,53,1.6,-63.07,0,type5,1.78,south_up_0,0,-0.37,48,1.7,4.41
61.2,56,90.19,1.6,270,type5,3.72,east_left_0,0,1.74,52,4.64,7.26
61.2,59,1.6,-93.75,0,type4,7.65,south_up_0,0,37.69,53,1.78,25.68
61.2,10101,-60,-1.6,90,obstacle,0,west_right_0,0,0,40,14.55,18.73
61.2,11111,-1.6,50,180,obstacle,0,north_down_0,0,0,-1,-1,-1
61.3,15,-1.6,56.5,180,SlowCar,0,north_down_0,0,0,11111,0,1.5
61.3,16,-67.5,-1.6,90,type3,0,west_right_0,0,0,10101,0,2.5
61.3,18,-12.64,1.6,270,FastCar,4.14,west_left_0,0,-0.16,28,15.92,29.32
61.3,19,1.6,30.4,0,type4,13.56,north_up_0,0,-2.13,-1,-1,-1
61.3,21,29.66,-1.6,90,type3,12.09,east_right_0,0,1.05,-1,-1,-1
61.3,23,-1.6,64,180,type1,0,north_down_0,0,0,15,0,2.5
61.3,24,-1.6,-22.65,180,type4,10.71,south_down_0,0,5.06,32,13.34,13.32
61.3,25,-1.6,71.51,180,type5,0.01,north_down_0,0,-0.01,23,0,2.51
61.3,27,-1.3,-5.1,203.1,type5,2.8,:intersection_5_0,0,1.37,24,10.71,12.57
61.3,28,-46.96,1.6,270,type1,15.92,west_left_0,0,-3.5,-1,-1,-1
61.3,30,1.6,6.84,0,type4,5.83,:intersection_7_0,0,-5.12,31,2.54,8.38
61.3,31,1.6,20.23,0,type2,2.54,north_up_0,0,10.4,19,13.56,5.17
61.3,32,-1.6,-40.97,180,type1,13.34,south_down_0,0,-3,-1,-1,-1
61.3,33,-1.6,79.05,180,type3,0.04,north_down_0,0,-0.04,25,0.01,2.54
61.3,34,1.6,-12.9,0,type5,4.76,south_up_0,0,1.07,18,4.14,20.33
61.3,35,-74,-1.6,90,SlowCar,0,west_right_0,0,0,16,0,1.5
61.3,36,-1.6,86.69,180,type5,0.14,north_down_0,0,-0.05,33,0.04,2.64
61.3,37,1.6,-23.71,0,type1,3.71,south_up_0,0,1.01,34,4.76,5.81
61.3,38,-1.6,94.41,180,type3,0.22,north_down_0,0,-0.14,36,0.14,2.72
61.3,40,-34.83,-1.6,90,type2,14.46,west_right_0,0,-0.82,21,12.09,59.49
61.3,41,1.6,-33.77,0,type5,2.88,south_up_0,0,0.88,37,3.71,5.06
61.3,42,12.34,1.6,270,type5,6.54,east_left_0,0,-3.96,31,2.54,22.2
61.3,44,32.06,1.6,270,type3,6.64,east_left_0,0,-2,42,6.54,14.72
61.3,46,46.52,1.6,270,type4,6.91,east_left_0,0,0.38,44,6.64,9.46
61.3,47,1.6,-43.49,0,type2,2.16,south_up_0,0,-0.15,41,2.88,4.72
61.3,48,1.6,-53.47,0,type3,1.81,south_up_0,0,1.08,47,2.16,4.98
61.3,49,-81.83,-1.6,90,type2,0.35,west_right_0,0,-0.47,35,0,2.83
61.3,50,-90.3,-1.6,90,type4,1.02,west_right_0,0,-0.66,49,0.35,3.47
61.3,51,63.39,1.6,270,type5,5.63,east_left_0,0,0.08,46,6.91,11.87
61.3,52,77.47,1.6,270,type3,4.6,east_left_0,0,-0.41,51,5.63,9.07
61.3,53,1.6,-62.89,0,type5,1.81,south_up_0,0,0.3,48,1.81,4.41
61.3,56,89.8,1.6,270,type5,3.88,east_left_0,0,1.62,52,4.6,7.33
61.3,59,1.6,-92.64,0,type4,11.1,south_up_0,0,34.54,53,1.81,24.75
61.3,10101,-60,-1.6,90,obstacle,0,west_right_0,0,0,40,14.46,20.17
61.3,11111,-1.6,50,180,obstacle,0,north_down_0,0,0,-1,-1,-1
61.4,15,-1.6,56.5,180,SlowCar,0,north_down_0,0,0,11111,0,1.5
61.4,16,-67.5,-1.6,90,type3,0,west_right_0,0,0,10101,0,2.5
61.4,18,-13.06,1.6,270,FastCar,4.13,west_left_0,0,-0.16,28,15.93,30.5
61.4,19,1.6,31.8,0,type4,13.97,north_up_0,0,4.1,-1,-1,-1
61.4,21,30.85,-1.6,90,type3,11.89,east_right_0,0,-2,-1,-1,-1
61.4,23,-1.6,64,180,type1,0,north_down_0,0,0,15,0,2.5
61.4,24,-1.6,-23.74,180,type4,10.89,south_down_0,0,1.78,32,13.46,13.58
61.4,25,-1.6,71.51,180,type5,0.01,north_down_0,0,-0.01,23,0,2.51
61.4,27,-1.34,-5.39,201.6,type5,2.91,:intersection_5_0,0,1.15,24,10.89,13.37
61.4,28,-48.55,1.6,270,type1,15.93,west_left_0,0,0.08,-1,-1,-1
61.4,30,1.6,7.41,0,type4,5.64,north_up_0,0,-1.94,31,3.42,8.16
61.4,31,1.6,20.57,0,type2,3.42,north_up_0,0,8.82,19,13.97,6.23
61.4,32,-1.6,-42.32,180,type1,13.46,south_down_0,0,1.22,-1,-1,-1
61.4,33,-1.6,79.05,180,type3,0.04,north_down_0,0,-0.04,25,0.01,2.54
61.4,34,1.6,-12.41,0,type5,4.94,south_up_0,0,1.83,18,4.13,20.25
61.4,35,-74,-1.6,90,SlowCar,0,west_right_0,0,0,16,0,1.5
61.4,36,-1.6,86.68,180,type5,0.13,north_down_0,0,-0.14,33,0.04,2.63
61.4,37,1.6,-23.33,0,type1,3.78,south_up_0,0,0.72,34,4.94,5.92
61.4,38,-1.6,94.39,180,type3,0.22,north_down_0,0,-0.03,36,0.13,2.71
61.4,40,-33.32,-1.6,90,type2,15.02,west_right_0,0,5.59,21,11.89,59.17
61.4,41,1.6,-33.47,0,type5,3.04,south_up_0,0,1.67,37,3.78,5.14
61.4,42,11.72,1.6,270,type5,6.14,east_left_0,0,-4,30,5.64,8.76
61.4,44,31.41,1.6,270,type3,6.44,east_left_0,0,-2,42,6.14,14.69
61.4,46,45.85,1.6,270,type4,6.69,east_left_0,0,-2.21,44,6.44,9.44
61.4,47,1.6,-43.26,0,type2,2.26,south_up_0,0,1.04,41,3.04,4.8
61.4,48,1.6,-53.29,0,type3,1.81,south_up_0,0,-0.04,47,2.26,5.03
61.4,49,-81.8,-1.6,90,type2,0.32,west_right_0,0,-0.33,35,0,2.8
61.4,50,-90.2,-1.6,90,type4,0.95,west_right_0,0,-0.72,49,0.32,3.4
61.4,51,62.83,1.6,270,type5,5.64,east_left_0,0,0.11,46,6.69,11.98
61.4,52,76.99,1.6,270,type3,4.76,east_left_0,0,1.67,51,5.64,9.16
61.4,53,1.6,-62.7,0,type5,1.82,south_up_0,0,0.05,48,1.81,4.41
61.4,56,89.4,1.6,270,type5,4.02,east_left_0,0,1.38,52,4.76,7.41
61.4,59,1.6,-91.14,0,type4,14.96,south_up_0,0,38.62,53,1.82,23.44
61.4,10101,-60,-1.6,90,obstacle,0,west_right_0,0,0,40,15.02,21.68
61.4,11111,-1.6,50,180,obstacle,0,north_down_0,0,0,-1,-1,-1
61.5,15,-1.6,56.5,180,SlowCar,0,north_down_0,0,0,11111,0,1.5
61.5,16,-67.5,-1.6,90,type3,0,west_right_0,0,0,10101,0,2.5
61.5,18,-13.47,1.6,270,FastCar,4.11,west_left_0,0,-0.15,28,15.88,31.67
61.5,19,1.6,33.16,0,type4,13.59,north_up_0,0,-3.84,-1,-1,-1
61.5,21,32.03,-1.6,90,type3,11.78,east_right_0,0,-1.16,-1,-1,-1
61.5,23,-1.6,64,180,type1,0,north_down_0,0,0,15,0,2.5
61.5,24,-1.6,-24.88,180,type4,11.38,south_down_0,0,4.94,32,13.46,13.79
61.5,25,-1.6,71.51,180,type5,0.01,north_down_0,0,0,23,0,2.51
61.5,27,-1.38,-5.69,200.2,type5,3.04,:intersection_5_0,0,1.25,24,11.38,14.21
61.5,28,-50.14,1.6,270,type1,15.88,west_left_0,0,-0.49,-1,-1,-1
61.5,30,1.6,7.96,0,type4,5.54,north_up_0,0,-1,31,4.13,8.02
61.5,31,1.6,20.98,0,type2,4.13,north_up_0,0,7.06,19,13.59,7.17
61.5,32,-1.6,-43.67,180,type1,13.46,south_down_0,0,0,-1,-1,-1
61.5,33,-1.6,79.05,180,type3,0.04,north_down_0,0,-0.04,25,0.01,2.54
61.5,34,1.6,-11.9,0,type5,5.09,south_up_0,0,1.45,18,4.11,20.15
61.5,35,-74,-1.6,90,SlowCar,0,west_right_0,0,0,16,0,1.5
61.5,36,-1.6,86.66,180,type5,0.12,north_down_0,0,-0.08,33,0.04,2.62
61.5,37,1.6,-22.94,0,type1,3.93,south_up_0,0,1.48,34,5.09,6.04
61.5,38,-1.6,94.37,180,type3,0.21,north_down_0,0,-0.1,36,0.12,2.71
61.5,40,-31.87,-1.6,90,type2,14.53,west_right_0,0,-4.97,21,11.78,58.9
61.5,41,1.6,-33.16,0,type5,3.07,south_up_0,0,0.31,37,3.93,5.22
61.5,42,11.15,1.6,270,type5,5.74,east_left_0,0,-4,30,5.54,8.74
61.5,44,30.79,1.6,270,type3,6.25,east_left_0,0,-1.92,42,5.74,14.64
61.5,46,45.18,1.6,270,type4,6.67,east_left_0,0,-0.16,44,6.25,9.4
61.5,47,1.6,-43.03,0,type2,2.34,south_up_0,0,0.82,41,3.07,4.87
61.5,48,1.6,-53.11,0,type3,1.88,south_up_0,0,0.76,47,2.34,5.08
61.5,49,-81.77,-1.6,90,type2,0.28,west_right_0,0,-0.33,35,0,2.77
61.5,50,-90.11,-1.6,90,type4,0.9,west_right_0,0,-0.57,49,0.28,3.34
61.5,51,62.26,1.6,270,type5,5.69,east_left_0,0,0.55,46,6.67,12.08
61.5,52,76.52,1.6,270,type3,4.67,east_left_0,0,-0.89,51,5.69,9.26
61.5,53,1.6,-62.52,0,type5,1.8,south_up_0,0,-0.19,48,1.88,4.42
61.5,56,88.98,1.6,270,type5,4.18,east_left_0,0,1.57,52,4.67,7.46
61.5,59,1.6,-89.63,0,type4,15.12,south_up_0,0,1.53,53,1.8,22.1
61.5,10101,-60,-1.6,90,obstacle,0,west_right_0,0,0,40,14.53,23.13
61.5,11111,-1.6,50,180,obstacle,0,north_down_0,0,0,-1,-1,-1
61.6,15,-1.6,56.5,180,SlowCar,0,north_down_0,0,0,11111,0,1.5
61.6,16,-67.5,-1.6,90,type3,0,west_right_0,0,0,10101,0,2.5
61.6,18,-13.88,1.6,270,FastCar,4.1,west_left_0,0,-0.15,28,15.65,32.83
61.6,19,1.6,34.53,0,type4,13.71,north_up_0,0,1.26,-1,-1,-1
61.6,21,33.22,-1.6,90,type3,11.97,east_right_0,0,1.93,-1,-1,-1
61.6,23,-1.6,64,180,type1,0,north_down_0,0,0,15,0,2.5
61.6,24,-1.6,-26.01,180,type4,11.3,south_down_0,0,-0.84,32,13.15,13.97
61.6,25,-1.6,71.51,180,type5,0.01,north_down_0,0,-0.01,23,0,2.51
61.6,27,-1.43,-6,198.74,type5,3.15,:intersection_5_0,0,1.13,24,11.3,15.02
61.6,28,-51.7,1.6,270,type1,15.65,west_left_0,0,-2.3,-1,-1,-1
61.6,30,1.6,8.49,0,type4,5.33,north_up_0,0,-2.07,31,4.71,7.96
61.6,31,1.6,21.46,0,type2,4.71,north_up_0,0,5.87,19,13.71,8.07
61.6,32,-1.6,-44.98,180,type1,13.15,south_down_0,0,-3.12,-1,-1,-1
61.6,33,-1.6,79.04,180,type3,0.03,north_down_0,0,-0.02,25,0.01,2.53
61.6,34,1.6,-11.37,0,type5,5.23,south_up_0,0,1.45,18,4.1,20.04
61.6,35,-74,-1.6,90,SlowCar,0,west_right_0,0,0,16,0,1.5
61.6,36,-1.6,86.65,180,type5,0.11,north_down_0,0,-0.1,33,0.03,2.61
61.6,37,1.6,-22.53,0,type1,4.05,south_up_0,0,1.25,34,5.23,6.16
61.6,38,-1.6,94.35,180,type3,0.2,north_down_0,0,-0.1,36,0.11,2.7
61.6,40,-30.41,-1.6,90,type2,14.65,west_right_0,0,1.26,21,11.97,58.63
61.6,41,1.6,-32.84,0,type5,3.18,south_up_0,0,1.07,37,4.05,5.31
61.6,42,10.62,1.6,270,type5,5.34,east_left_0,0,-4,30,5.33,8.74
61.6,44,30.18,1.6,270,type3,6.07,east_left_0,0,-1.79,42,5.34,14.56
61.6,46,44.52,1.6,270,type4,6.64,east_left_0,0,-0.27,44,6.07,9.34
61.6,47,1.6,-42.79,0,type2,2.43,south_up_0,0,0.92,41,3.18,4.94
61.6,48,1.6,-52.92,0,type3,1.84,south_up_0,0,-0.46,47,2.43,5.14
61.6,49,-81.74,-1.6,90,type2,0.26,west_right_0,0,-0.23,35,0,2.74
61.6,50,-90.03,-1.6,90,type4,0.81,west_right_0,0,-0.83,49,0.26,3.29
61.6,51,61.69,1.6,270,type5,5.75,east_left_0,0,0.56,46,6.64,12.17
61.6,52,76.06,1.6,270,type3,4.64,east_left_0,0,-0.34,51,5.75,9.37
61.6,53,1.6,-62.34,0,type5,1.87,south_up_0,0,0.75,48,1.84,4.42
61.6,56,88.55,1.6,270,type5,4.28,east_left_0,0,1.06,52,4.64,7.5
61.6,59,1.6,-88.1,0,type4,15.26,south_up_0,0,1.4,53,1.87,20.77
61.6,10101,-60,-1.6,90,obstacle,0,west_right_0,0,0,40,14.65,24.59
61.6,11111,-1.6,50,180,obstacle,0,north_down_0,0,0,-1,-1,-1
61.7,15,-1.6,56.5,180,SlowCar,0,north_down_0,0,0,11111,0,1.5
61.7,16,-67.5,-1.6,90,type3,0,west_right_0,0,0,10101,0,2.5
61.7,18,-14.29,1.6,270,FastCar,4.08,west_left_0,0,-0.15,28,15.77,34
61.7,19,1.6,35.9,0,type4,13.75,north_up_0,0,0.39,-1,-1,-1
61.7,21,34.41,-1.6,90,type3,11.81,east_right_0,0,-1.58,-1,-1,-1
61.7,23,-1.6,64,180,type1,0,north_down_0,0,0,15,0,2.5
61.7,24,-1.6,-27.15,180,type4,11.47,south_down_0,0,1.7,32,13.69,14.2
61.7,25,-1.6,71.51,180,type5,0.01,north_down_0,0,0,23,0,2.51
61.7,27,-1.47,-6.32,197.21,type5,3.29,:intersection_5_0,0,1.41,24,11.47,15.84
61.7,28,-53.28,1.6,270,type1,15.77,west_left_0,0,1.17,-1,-1,-1
61.7,30,1.6,9.02,0,type4,5.27,north_up_0,0,-0.62,31,5.46,7.98
61.7,31,1.6,22,0,type2,5.46,north_up_0,0,7.45,19,13.75,8.9
61.7,32,-1.6,-46.35,180,type1,13.69,south_down_0,0,5.41,-1,-1,-1
61.7,33,-1.6,79.04,180,type3,0.03,north_down_0,0,-0.03,25,0.01,2.53
61.7,34,1.6,-10.83,0,type5,5.43,south_up_0,0,2,18,4.08,19.91
61.7,35,-74,-1.6,90,SlowCar,0,west_right_0,0,0,16,0,1.5
61.7,36,-1.6,86.64,180,type5,0.11,north_down_0,0,-0.06,33,0.03,2.6
61.7,37,1.6,-22.11,0,type1,4.23,south_up_0,0,1.75,34,5.43,6.28
61.7,38,-1.6,94.33,180,type3,0.19,north_down_0,0,-0.02,36,0.11,2.69
61.7,40,-28.91,-1.6,90,type2,14.97,west_right_0,0,3.21,21,11.81,58.31
61.7,41,1.6,-32.51,0,type5,3.31,south_up_0,0,1.26,37,4.23,5.4
61.7,42,10.12,1.6,270,type5,4.94,east_left_0,0,-4,30,5.27,8.77
61.7,44,29.57,1.6,270,type3,6.09,east_left_0,0,0.18,42,4.94,14.45
61.7,46,43.86,1.6,270,type4,6.59,east_left_0,0,-0.51,44,6.09,9.29
61.7,47,1.6,-42.53,0,type2,2.54,south_up_0,0,1.02,41,3.31,5.02
61.7,48,1.6,-52.73,0,type3,1.93,south_up_0,0,0.93,47,2.54,5.2
61.7,49,-81.72,-1.6,90,type2,0.24,west_right_0,0,-0.25,35,0,2.72
61.7,50,-89.95,-1.6,90,type4,0.77,west_right_0,0,-0.45,49,0.24,3.23
61.7,51,61.1,1.6,270,type5,5.84,east_left_0,0,0.95,46,6.59,12.24
61.7,52,75.59,1.6,270,type3,4.67,east_left_0,0,0.34,51,5.84,9.49
61.7,53,1.6,-62.15,0,type5,1.83,south_up_0,0,-0.42,48,1.93,4.43
61.7,56,88.11,1.6,270,type5,4.44,east_left_0,0,1.58,52,4.67,7.52
61.7,59,1.6,-86.55,0,type4,15.52,south_up_0,0,2.65,53,1.83,19.4
61.7,10101,-60,-1.6,90,obstacle,0,west_right_0,0,0,40,14.97,26.09
61.7,11111,-1.6,50,180,obstacle,0,north_down_0,0,0,-1,-1,-1
61.8,15,-1.6,56.5,180,SlowCar,0,north_down_0,0,0,11111,0,1.5
61.8,16,-67.5,-1.6,90,type3,0,west_right_0,0,0,10101,0,2.5
61.8,18,-14.69,1.6,270,FastCar,4.07,west_left_0,0,-0.14,28,16.06,35.19
61.8,19,1.6,37.27,0,type4,13.7,north_up_0,0,-0.54,-1,-1,-1
61.8,21,35.62,-1.6,90,type3,12.1,east_right_0,0,2.85,-1,-1,-1
61.8,23,-1.6,64,180,type1,0,north_down_0,0,0,15,0,2.5
61.8,24,-1.6,-28.31,180,type4,11.57,south_down_0,0,1.04,32,13.66,14.41
61.8,25,-1.6,71.51,180,type5,0.01,north_down_0,0,0,23,0,2.51
61.8,27,-1.52,-6.67,195.62,type5,3.45,:intersection_5_0,0,1.62,24,11.57,16.65
61.8,28,-54.89,1.6,270,type1,16.06,west_left_0,0,2.92,-1,-1,-1
61.8,30,1.6,9.56,0,type4,5.36,north_up_0,0,0.9,31,5.94,8.04
61.8,31,1.6,22.59,0,type2,5.94,north_up_0,0,4.8,19,13.7,9.68
61.8,32,-1.6,-47.72,180,type1,13.66,south_down_0,0,-0.33,-1,-1,-1
61.8,33,-1.6,79.04,180,type3,0.03,north_down_0,0,-0.03,25,0.01,2.53
61.8,34,1.6,-10.27,0,type5,5.63,south_up_0,0,2,18,4.07,19.75
61.8,35,-74,-1.6,90,SlowCar,0,west_right_0,0,0,16,0,1.5
61.8,36,-1.6,86.63,180,type5,0.1,north_down_0,0,-0.06,33,0.03,2.6
61.8,37,1.6,-21.67,0,type1,4.39,south_up_0,0,1.63,34,5.63,6.4
61.8,38,-1.6,94.31,180,type3,0.19,north_down_0,0,-0.07,36,0.1,2.68
61.8,40,-27.41,-1.6,90,type2,14.98,west_right_0,0,0.05,21,12.1,58.03
61.8,41,1.6,-32.17,0,type5,3.44,south_up_0,0,1.28,37,4.39,5.5
61.8,42,9.67,1.6,270,type5,4.54,east_left_0,0,-4,30,5.36,8.86
61.8,44,28.98,1.6,270,type3,5.89,east_left_0,0,-2,42,4.54,14.31
61.8,46,43.2,1.6,270,type4,6.56,east_left_0,0,-0.31,44,5.89,9.22
61.8,47,1.6,-42.28,0,type2,2.57,south_up_0,0,0.36,41,3.44,5.11
61.8,48,1.6,-52.53,0,type3,1.94,south_up_0,0,0.07,47,2.57,5.26
61.8,49,-81.7,-1.6,90,type2,0.21,west_right_0,0,-0.22,35,0,2.7
